# script: Stepped_tone_log.py
# csv_file: data/stepped_tone_2026-07-20_14-25-14.csv
# samplerate: 48000
# amplitude: 1.0
# output_device: Externe Kopfhörer
# port: /dev/cu.usbserial-1110
# baud: 115200
# tones: [100, 107, 115, 123, 143, 238, 241, 292, 306, 333, 495]
# dwell_s: 4.0
# notes_source: Notes/Baseplate/Baseplate_design.md, Notes/Coldplate/Coldplate.md
# run_timestamp_local: 2026-07-20T14:25:16.803202+02:00
wall_clock,t_rel_s,f_scheduled_hz,tone_index,arduino_t_ms,p2p_0,rms_0,vmax_0,vmin_0,p2p_1,rms_1,vmax_1,vmin_1
2026-07-20T14:25:19.309307+02:00,2.372,100.0,0,2929,12.0,4.44,284.0,272.0,10.0,3.45,301.0,291.0
2026-07-20T14:25:19.331679+02:00,2.395,100.0,0,2951,13.0,4.35,285.0,272.0,11.0,3.39,301.0,290.0
2026-07-20T14:25:19.352377+02:00,2.415,100.0,0,2972,17.0,5.39,288.0,271.0,13.0,4.11,303.0,290.0
2026-07-20T14:25:19.374708+02:00,2.438,100.0,0,2994,14.0,5.11,286.0,272.0,11.0,3.95,302.0,291.0
2026-07-20T14:25:19.395197+02:00,2.458,100.0,0,3015,13.0,4.35,284.0,271.0,10.0,3.36,300.0,290.0
2026-07-20T14:25:19.416686+02:00,2.480,100.0,0,3036,14.0,4.72,285.0,271.0,11.0,3.79,301.0,290.0
2026-07-20T14:25:19.440177+02:00,2.503,100.0,0,3057,14.0,5.05,285.0,271.0,11.0,3.91,301.0,290.0
2026-07-20T14:25:19.459748+02:00,2.523,100.0,0,3079,13.0,4.55,285.0,272.0,11.0,3.55,302.0,291.0
2026-07-20T14:25:19.481430+02:00,2.544,100.0,0,3100,13.0,3.99,284.0,271.0,10.0,3.09,300.0,290.0
2026-07-20T14:25:19.501757+02:00,2.565,100.0,0,3121,15.0,4.77,286.0,271.0,12.0,3.69,302.0,290.0
2026-07-20T14:25:19.522316+02:00,2.585,100.0,0,3142,15.0,4.69,287.0,272.0,12.0,3.74,303.0,291.0
2026-07-20T14:25:19.549576+02:00,2.613,100.0,0,3164,12.0,4.44,284.0,272.0,10.0,3.48,300.0,290.0
2026-07-20T14:25:19.566509+02:00,2.630,100.0,0,3186,19.0,5.68,288.0,269.0,16.0,4.44,304.0,288.0
2026-07-20T14:25:19.590700+02:00,2.654,100.0,0,3208,16.0,5.25,288.0,272.0,13.0,4.09,303.0,290.0
2026-07-20T14:25:19.610390+02:00,2.674,100.0,0,3230,12.0,4.08,285.0,273.0,10.0,3.16,301.0,291.0
2026-07-20T14:25:19.631638+02:00,2.695,100.0,0,3251,14.0,4.33,285.0,271.0,11.0,3.32,301.0,290.0
2026-07-20T14:25:19.652359+02:00,2.715,100.0,0,3272,17.0,4.95,287.0,270.0,14.0,3.87,303.0,289.0
2026-07-20T14:25:19.679383+02:00,2.742,100.0,0,3294,15.0,4.93,287.0,272.0,13.0,3.85,303.0,290.0
2026-07-20T14:25:19.695339+02:00,2.758,100.0,0,3315,13.0,4.25,284.0,271.0,10.0,3.26,300.0,290.0
2026-07-20T14:25:19.718931+02:00,2.782,100.0,0,3337,16.0,4.88,286.0,270.0,12.0,3.83,301.0,289.0
2026-07-20T14:25:19.742279+02:00,2.805,100.0,0,3359,12.0,4.18,285.0,273.0,10.0,3.3,301.0,291.0
2026-07-20T14:25:19.761817+02:00,2.825,100.0,0,3381,12.0,4.26,284.0,272.0,9.0,3.37,300.0,291.0
2026-07-20T14:25:19.782517+02:00,2.846,100.0,0,3402,15.0,4.64,285.0,270.0,12.0,3.58,301.0,289.0
2026-07-20T14:25:19.804834+02:00,2.868,100.0,0,3424,15.0,5.09,286.0,271.0,12.0,3.97,302.0,290.0
2026-07-20T14:25:19.825385+02:00,2.888,100.0,0,3445,13.0,4.51,285.0,272.0,10.0,3.56,301.0,291.0
2026-07-20T14:25:19.848042+02:00,2.911,100.0,0,3467,16.0,4.64,286.0,270.0,13.0,3.64,302.0,289.0
2026-07-20T14:25:19.869394+02:00,2.932,100.0,0,3489,18.0,5.38,288.0,270.0,14.0,4.19,303.0,289.0
2026-07-20T14:25:19.891901+02:00,2.955,100.0,0,3511,15.0,5.24,286.0,271.0,12.0,4.1,302.0,290.0
2026-07-20T14:25:19.912349+02:00,2.975,100.0,0,3532,16.0,5.15,287.0,271.0,13.0,4.13,302.0,289.0
2026-07-20T14:25:19.934818+02:00,2.998,100.0,0,3554,20.0,6.03,288.0,268.0,16.0,4.7,304.0,288.0
